benefit,benefit_id
Chế độ bảo hiểm- Du Lịch- Phụ cấp- Xe đưa đón- Đồng phục- Đào tạo- Tăng lương- Phụ cấp thâm niên- Nghỉ phép năm,1235
Laptop- Chế độ bảo hiểm- Phụ cấp- Đồng phục- Chế độ thưởng- Đào tạo- Tăng lương- Phụ cấp thâm niên- Nghỉ phép năm- CLB thể thao,1236
Chế độ bảo hiểm- Du Lịch- Phụ cấp- Chế độ thưởng- Đào tạo- Tăng lương- Phụ cấp thâm niên- Nghỉ phép năm,1237
Laptop- Chế độ bảo hiểm- Du Lịch- Phụ cấp- Đồng phục- Chế độ thưởng- Đào tạo- Tăng lương- Nghỉ phép năm,1238
Laptop- Chế độ bảo hiểm- Du Lịch- Đồng phục- Chế độ thưởng- Tăng lương,1239
Chế độ bảo hiểm- Du Lịch- Chế độ thưởng- Chăm sóc sức khỏe- Tăng lương- Nghỉ phép năm- CLB thể thao,1240
Laptop- Chế độ bảo hiểm- Phụ cấp- Đồng phục- Chăm sóc sức khỏe- Đào tạo- Tăng lương- Nghỉ phép năm,1241
Chế độ bảo hiểm- Phụ cấp- Đồng phục- Chế độ thưởng- Đào tạo- Nghỉ phép năm,1242
Chế độ bảo hiểm- Du Lịch- Phụ cấp- Xe đưa đón- Du lịch nước ngoài- Chế độ thưởng- Chăm sóc sức khỏe- Đào tạo- Tăng lương- Công tác phí- Phụ cấp thâm niên- Nghỉ phép năm- CLB thể thao,1243
Laptop- Chế độ bảo hiểm- Du Lịch- Đồng phục- Chế độ thưởng- Đào tạo- Tăng lương- Công tác phí- Nghỉ phép năm- CLB thể thao,1244
Laptop- Chế độ bảo hiểm- Du Lịch- Phụ cấp- Xe đưa đón- Chế độ thưởng- Đào tạo- Tăng lương- Nghỉ phép năm,1245
Chế độ bảo hiểm- Phụ cấp- Chế độ thưởng- Chăm sóc sức khỏe- Đào tạo- Tăng lương- Phụ cấp thâm niên- Nghỉ phép năm- CLB thể thao,1246
Chế độ bảo hiểm- Phụ cấp- Chế độ thưởng- Nghỉ phép năm,1247
Laptop- Chế độ bảo hiểm- Du Lịch- Phụ cấp- Chế độ thưởng- Chăm sóc sức khỏe- Tăng lương- Công tác phí- Phụ cấp thâm niên- Nghỉ phép năm,1248
Chế độ bảo hiểm- Du Lịch- Chế độ thưởng- Chăm sóc sức khỏe- Đào tạo,1249
Laptop- Chế độ bảo hiểm- Du lịch nước ngoài- Đồng phục- Tăng lương- Công tác phí,1250
Chế độ bảo hiểm- Đồng phục- Công tác phí,1251
Chế độ bảo hiểm- Phụ cấp- Đồng phục- Chế độ thưởng- Chăm sóc sức khỏe- Đào tạo- Tăng lương- Công tác phí,1252
Phụ cấp- Đào tạo,1253
Laptop- Chế độ bảo hiểm- Phụ cấp- Xe đưa đón- Đồng phục- Chế độ thưởng- Chăm sóc sức khỏe- Tăng lương- Công tác phí- Nghỉ phép năm,1254
Chế độ bảo hiểm- Du Lịch- Phụ cấp- Xe đưa đón- Du lịch nước ngoài- Chế độ thưởng- Đào tạo- Tăng lương- Công tác phí- Nghỉ phép năm,1255
Chế độ bảo hiểm- Du Lịch- Du lịch nước ngoài- Chế độ thưởng- Đào tạo- Tăng lương- Công tác phí- Nghỉ phép năm,1256
Du Lịch- Đồng phục- Chế độ thưởng- Đào tạo,1257
Laptop- Chế độ bảo hiểm- Du Lịch- Phụ cấp- Đồng phục- Chế độ thưởng- Chăm sóc sức khỏe- Đào tạo- Công tác phí- Phụ cấp thâm niên- Nghỉ phép năm,1258
Chế độ bảo hiểm- Du Lịch- Xe đưa đón- Chế độ thưởng- Chăm sóc sức khỏe- Đào tạo- Tăng lương- Phụ cấp thâm niên- Nghỉ phép năm,1259
Chế độ bảo hiểm- Phụ cấp- Chế độ thưởng- Chăm sóc sức khỏe- Đào tạo- Tăng lương- Phụ cấp thâm niên- Nghỉ phép năm,1260
Laptop- Chế độ bảo hiểm- Du Lịch- Du lịch nước ngoài- Đồng phục- Chế độ thưởng- Chăm sóc sức khỏe- Đào tạo- Tăng lương- Nghỉ phép năm,1261
Laptop- Chế độ bảo hiểm- Du Lịch- Xe đưa đón- Đồng phục- Chế độ thưởng- Chăm sóc sức khỏe- Đào tạo- Tăng lương- Phụ cấp thâm niên- Nghỉ phép năm,1262
Laptop- Chế độ bảo hiểm- Du Lịch- Đồng phục- Chế độ thưởng- Đào tạo- Tăng lương- Công tác phí- Phụ cấp thâm niên- Nghỉ phép năm,1263
Chế độ bảo hiểm- Phụ cấp- Chăm sóc sức khỏe- Nghỉ phép năm,1264
Laptop- Chế độ bảo hiểm- Du Lịch- Phụ cấp- Chăm sóc sức khỏe- Đào tạo- Tăng lương- Phụ cấp thâm niên- Nghỉ phép năm- CLB thể thao,1265
Laptop- Chế độ bảo hiểm- Du Lịch- Phụ cấp- Đồng phục- Chế độ thưởng- Chăm sóc sức khỏe- Đào tạo- Công tác phí- Nghỉ phép năm- CLB thể thao,1266
Chế độ bảo hiểm- Du Lịch- Phụ cấp- Xe đưa đón- Chế độ thưởng- Đào tạo- Tăng lương- Công tác phí- Phụ cấp thâm niên- Nghỉ phép năm- CLB thể thao,1267
Laptop- Chế độ bảo hiểm- Xe đưa đón- Tăng lương- Nghỉ phép năm,1268
Chế độ bảo hiểm- Du Lịch- Đào tạo- Tăng lương- Nghỉ phép năm,1269
Phụ cấp- Du lịch nước ngoài- Đồng phục- Chế độ thưởng- Chăm sóc sức khỏe- Đào tạo- Tăng lương- Công tác phí- Phụ cấp thâm niên- Nghỉ phép năm,1270
Chế độ bảo hiểm- Phụ cấp- Đồng phục- Chế độ thưởng- Chăm sóc sức khỏe- Đào tạo- Tăng lương,1271
Laptop- Chế độ bảo hiểm- Xe đưa đón- Đồng phục- Chăm sóc sức khỏe- Đào tạo- Tăng lương- Nghỉ phép năm,1272
Laptop- Chế độ bảo hiểm- Phụ cấp- Chế độ thưởng- Đào tạo- Nghỉ phép năm,1273
Chế độ bảo hiểm- Phụ cấp- Xe đưa đón- Chăm sóc sức khỏe- Đào tạo- Tăng lương- Nghỉ phép năm,1274
Chế độ bảo hiểm- Du Lịch- Phụ cấp- Chế độ thưởng- Chăm sóc sức khỏe- Tăng lương- Nghỉ phép năm,1275
Chế độ bảo hiểm- Du Lịch- Phụ cấp- Xe đưa đón- Chế độ thưởng- Chăm sóc sức khỏe- Đào tạo- Tăng lương- Công tác phí- Phụ cấp thâm niên- Nghỉ phép năm- CLB thể thao,1276
Laptop- Chế độ bảo hiểm- Du Lịch- Phụ cấp- Du lịch nước ngoài- Chế độ thưởng- Chăm sóc sức khỏe- Đào tạo- Tăng lương- Phụ cấp thâm niên- Nghỉ phép năm- CLB thể thao,1277
Chế độ bảo hiểm- Đào tạo- Nghỉ phép năm- CLB thể thao,1278
Du Lịch- Chế độ thưởng- Chăm sóc sức khỏe- Đào tạo- Tăng lương,1279
Laptop- Chế độ bảo hiểm- Du Lịch- Phụ cấp- Xe đưa đón- Đào tạo- Tăng lương- Phụ cấp thâm niên- Nghỉ phép năm,1280
Laptop- Chế độ bảo hiểm- Du Lịch- Phụ cấp- Chế độ thưởng- Đào tạo- Tăng lương- Nghỉ phép năm- CLB thể thao,1281
Chế độ bảo hiểm- Phụ cấp- Đồng phục- Chế độ thưởng- Chăm sóc sức khỏe- Đào tạo- Tăng lương- Công tác phí- Nghỉ phép năm- CLB thể thao,1282
Chế độ bảo hiểm- Đồng phục- Chế độ thưởng- Chăm sóc sức khỏe- Tăng lương- Nghỉ phép năm,1283
Phụ cấp- Chăm sóc sức khỏe- Đào tạo- Tăng lương- Công tác phí- Nghỉ phép năm- CLB thể thao,1284
Laptop- Chế độ bảo hiểm- Du Lịch- Phụ cấp- Xe đưa đón- Đào tạo- Công tác phí- Phụ cấp thâm niên- Nghỉ phép năm,1285
Chế độ bảo hiểm- Du Lịch- Du lịch nước ngoài- Đồng phục- Chế độ thưởng- Chăm sóc sức khỏe- Đào tạo- Tăng lương- Phụ cấp thâm niên- Nghỉ phép năm,1286
Laptop- Chế độ bảo hiểm- Phụ cấp- Chăm sóc sức khỏe- Đào tạo- Công tác phí- Nghỉ phép năm,1287
Chế độ bảo hiểm- Du Lịch- Phụ cấp- Đồng phục- Chế độ thưởng- Chăm sóc sức khỏe- Đào tạo- Tăng lương- Công tác phí- Phụ cấp thâm niên,1288
Laptop- Chế độ bảo hiểm- Du Lịch- Phụ cấp- Đồng phục- Chế độ thưởng- Chăm sóc sức khỏe- Tăng lương- Phụ cấp thâm niên- Nghỉ phép năm,1289
Chế độ bảo hiểm- Phụ cấp- Xe đưa đón- Đồng phục- Chế độ thưởng- Chăm sóc sức khỏe- Đào tạo- Tăng lương- Công tác phí- Nghỉ phép năm,1290
Laptop- Chế độ bảo hiểm- Đồng phục- Chế độ thưởng- Công tác phí- Nghỉ phép năm,1291
Laptop- Chế độ bảo hiểm- Phụ cấp- Đồng phục- Chế độ thưởng- Chăm sóc sức khỏe- Đào tạo- Tăng lương- Công tác phí- Nghỉ phép năm- CLB thể thao,1292
Phụ cấp- Đồng phục- Chế độ thưởng- Chăm sóc sức khỏe- Đào tạo- Tăng lương,1293
Chế độ thưởng- Đào tạo- Tăng lương,1294
Chế độ bảo hiểm- Du lịch nước ngoài- Đồng phục- Chế độ thưởng- Chăm sóc sức khỏe- Đào tạo- Tăng lương- CLB thể thao,1295
Chế độ thưởng- Chăm sóc sức khỏe- Đào tạo,1296
Du Lịch- Đồng phục- Tăng lương- Phụ cấp thâm niên- Nghỉ phép năm,1297
Laptop- Chế độ bảo hiểm- Chế độ thưởng- Chăm sóc sức khỏe- Đào tạo- Nghỉ phép năm,1298
Chế độ bảo hiểm- Phụ cấp- Xe đưa đón- Đồng phục- Chế độ thưởng- Chăm sóc sức khỏe- Đào tạo- Tăng lương- Công tác phí- Phụ cấp thâm niên- Nghỉ phép năm,1299
Chế độ bảo hiểm- Du Lịch- Phụ cấp- Du lịch nước ngoài- Đồng phục- Chế độ thưởng- Chăm sóc sức khỏe- Đào tạo- Công tác phí- Nghỉ phép năm,1300
Chế độ bảo hiểm- Đào tạo- Tăng lương- Nghỉ phép năm,1301
Laptop- Chế độ bảo hiểm- Du Lịch- Đồng phục- Chế độ thưởng- Chăm sóc sức khỏe- Tăng lương- Công tác phí- Nghỉ phép năm,1302
Laptop- Chế độ bảo hiểm- Phụ cấp- Đồng phục- Chế độ thưởng- Đào tạo- Tăng lương- Nghỉ phép năm,1303
Chế độ bảo hiểm- Phụ cấp- Đào tạo- Tăng lương- Nghỉ phép năm,1304
Chế độ thưởng- Tăng lương,1305
Du Lịch- Phụ cấp- Du lịch nước ngoài- Đồng phục- Chế độ thưởng- Đào tạo- Tăng lương- Công tác phí- Nghỉ phép năm,1306
Chế độ bảo hiểm- Du Lịch- Xe đưa đón- Chế độ thưởng- Chăm sóc sức khỏe- Đào tạo- Tăng lương- Công tác phí- Phụ cấp thâm niên- Nghỉ phép năm,1307
Chế độ bảo hiểm- Du Lịch- Phụ cấp- Chế độ thưởng- Chăm sóc sức khỏe- Đào tạo- Tăng lương- Công tác phí- Phụ cấp thâm niên,1308
Chế độ bảo hiểm- Phụ cấp- Chế độ thưởng- Chăm sóc sức khỏe- Nghỉ phép năm,1309
Chế độ bảo hiểm- Du Lịch- Phụ cấp- Đào tạo- Tăng lương- Công tác phí- Nghỉ phép năm,1310
Chế độ bảo hiểm- Du Lịch- Phụ cấp- Đồng phục- Chế độ thưởng- Chăm sóc sức khỏe- Tăng lương- Nghỉ phép năm,1311
Laptop- Chế độ bảo hiểm- Đồng phục- Chăm sóc sức khỏe- Nghỉ phép năm,1312
Chế độ bảo hiểm- Du Lịch- Phụ cấp- Du lịch nước ngoài- Chế độ thưởng- Đào tạo- Tăng lương- Nghỉ phép năm,1313
Laptop- Chế độ bảo hiểm- Phụ cấp- Xe đưa đón- Đồng phục- Chế độ thưởng- Nghỉ phép năm,1314
Chế độ bảo hiểm- Phụ cấp- Đồng phục- Chăm sóc sức khỏe- Nghỉ phép năm,1315
Laptop- Chế độ bảo hiểm- Du Lịch- Du lịch nước ngoài- Đồng phục- Chế độ thưởng- Chăm sóc sức khỏe- Đào tạo- Tăng lương- Công tác phí- Phụ cấp thâm niên- Nghỉ phép năm,1316
Chế độ bảo hiểm- Du Lịch- Phụ cấp- Xe đưa đón- Du lịch nước ngoài- Chế độ thưởng- Chăm sóc sức khỏe- Đào tạo- Tăng lương- Phụ cấp thâm niên- Nghỉ phép năm- CLB thể thao,1317
Chế độ bảo hiểm- Đồng phục- Chăm sóc sức khỏe- Đào tạo- Tăng lương- Nghỉ phép năm,1318
Phụ cấp- Chế độ thưởng- Đào tạo- Nghỉ phép năm- CLB thể thao,1319
Phụ cấp,1320
Chế độ bảo hiểm- Chế độ thưởng- Chăm sóc sức khỏe- Đào tạo- Tăng lương- Phụ cấp thâm niên- Nghỉ phép năm,1321
Chế độ bảo hiểm- Du Lịch- Du lịch nước ngoài- Chế độ thưởng- Chăm sóc sức khỏe- Đào tạo- Tăng lương- Công tác phí- Nghỉ phép năm- CLB thể thao,1322
Laptop- Chế độ bảo hiểm- Du Lịch- Phụ cấp- Xe đưa đón- Du lịch nước ngoài- Chế độ thưởng- Đào tạo- Tăng lương- Công tác phí- Nghỉ phép năm,1323
Laptop- Chế độ bảo hiểm- Du Lịch- Chế độ thưởng- Nghỉ phép năm,1324
Chế độ bảo hiểm- Chế độ thưởng- Chăm sóc sức khỏe- Tăng lương,1325
Chế độ bảo hiểm- Du Lịch- Phụ cấp- Xe đưa đón- Đồng phục- Chế độ thưởng- Chăm sóc sức khỏe- Đào tạo- Tăng lương- Nghỉ phép năm- CLB thể thao,1326
Chế độ bảo hiểm- Du Lịch- Đồng phục- Chế độ thưởng- Đào tạo- Tăng lương,1327
Chế độ bảo hiểm- Du Lịch- Đồng phục- Chế độ thưởng- Đào tạo- Tăng lương- Phụ cấp thâm niên- Nghỉ phép năm,1328
Du Lịch- Phụ cấp- Chế độ thưởng- Đào tạo- Tăng lương- CLB thể thao,1329
Chế độ bảo hiểm- Du Lịch- Đồng phục- Chế độ thưởng- Nghỉ phép năm,1330
Chế độ bảo hiểm- Xe đưa đón- Chế độ thưởng- Chăm sóc sức khỏe- Đào tạo- Tăng lương- Nghỉ phép năm,1331
Du Lịch- Phụ cấp- Đồng phục- Chế độ thưởng- Đào tạo- Tăng lương- CLB thể thao,1332
Laptop- Chế độ bảo hiểm- Du Lịch- Phụ cấp- Chế độ thưởng- Chăm sóc sức khỏe- Tăng lương- Phụ cấp thâm niên- Nghỉ phép năm- CLB thể thao,1333
Chế độ bảo hiểm- Du Lịch- Du lịch nước ngoài- Chế độ thưởng- Đào tạo- Tăng lương,1334
Chế độ bảo hiểm- Du Lịch- Du lịch nước ngoài- Đồng phục- Chế độ thưởng- Đào tạo- Tăng lương- Phụ cấp thâm niên,1335
Chế độ bảo hiểm- Du Lịch- Phụ cấp- Du lịch nước ngoài- Chế độ thưởng- Chăm sóc sức khỏe- Đào tạo- Tăng lương,1336
Phụ cấp- Du lịch nước ngoài- Đồng phục- Chế độ thưởng- Đào tạo,1337
Chế độ bảo hiểm- Du Lịch- Phụ cấp- Du lịch nước ngoài- Đồng phục- Chế độ thưởng- Chăm sóc sức khỏe- Tăng lương,1338
Chế độ bảo hiểm- Đồng phục- Chế độ thưởng- Chăm sóc sức khỏe- Đào tạo- Tăng lương,1339
Chế độ bảo hiểm- Du Lịch- Đồng phục- Chế độ thưởng- Đào tạo- Tăng lương- Công tác phí- Phụ cấp thâm niên- Nghỉ phép năm,1340
Laptop- Chế độ bảo hiểm- Đồng phục- Chế độ thưởng- Đào tạo- Tăng lương- Phụ cấp thâm niên- Nghỉ phép năm- CLB thể thao,1341
Laptop- Chế độ bảo hiểm- Phụ cấp- Đồng phục- Chế độ thưởng- Đào tạo- Công tác phí- Phụ cấp thâm niên- Nghỉ phép năm,1342
Laptop- Chế độ bảo hiểm- Phụ cấp- Xe đưa đón- Đồng phục- Chế độ thưởng- Đào tạo- Tăng lương- Công tác phí- Phụ cấp thâm niên- Nghỉ phép năm,1343
Laptop- Chế độ bảo hiểm- Du Lịch- Xe đưa đón- Chế độ thưởng- Chăm sóc sức khỏe- Đào tạo- Tăng lương- Công tác phí- Nghỉ phép năm,1344
Laptop- Chế độ bảo hiểm- Du Lịch- Phụ cấp- Du lịch nước ngoài- Đồng phục- Chế độ thưởng- Chăm sóc sức khỏe- Đào tạo- Tăng lương- Công tác phí,1345
Laptop- Chế độ bảo hiểm- Du Lịch- Chế độ thưởng- Công tác phí,1346
Chế độ bảo hiểm- Phụ cấp- Đồng phục- Đào tạo- Tăng lương- Công tác phí- Phụ cấp thâm niên- Nghỉ phép năm,1347
Chế độ bảo hiểm- Du Lịch- Phụ cấp- Đồng phục- Chăm sóc sức khỏe- Đào tạo- Nghỉ phép năm,1348
Laptop- Chế độ bảo hiểm- Du Lịch- Phụ cấp- Xe đưa đón- Đồng phục- Chế độ thưởng- Chăm sóc sức khỏe- Đào tạo- Tăng lương- Nghỉ phép năm- CLB thể thao,1349
Chế độ bảo hiểm- Du Lịch- Phụ cấp- Xe đưa đón- Đồng phục- Chế độ thưởng- Chăm sóc sức khỏe- Đào tạo- Phụ cấp thâm niên- Nghỉ phép năm,1350
Laptop- Du Lịch- Phụ cấp- Xe đưa đón- Du lịch nước ngoài- Đồng phục- Chế độ thưởng- Chăm sóc sức khỏe- Đào tạo- Tăng lương- Công tác phí- Phụ cấp thâm niên- Nghỉ phép năm- CLB thể thao,1351
Chế độ bảo hiểm- Phụ cấp- Chế độ thưởng- Chăm sóc sức khỏe- Công tác phí- Nghỉ phép năm,1352
Chế độ bảo hiểm- Phụ cấp- Đồng phục- Chăm sóc sức khỏe- Đào tạo- Công tác phí- Nghỉ phép năm,1353
Chế độ bảo hiểm- Đồng phục- Chăm sóc sức khỏe- Đào tạo- Công tác phí- Nghỉ phép năm- CLB thể thao,1354
Laptop- Chế độ bảo hiểm- Phụ cấp- Chế độ thưởng- Đào tạo- Công tác phí- Nghỉ phép năm,1355
Laptop- Chế độ bảo hiểm- Phụ cấp- Chế độ thưởng- Đào tạo- Công tác phí,1356
Laptop- Chế độ bảo hiểm- Phụ cấp- Chế độ thưởng- Tăng lương- Nghỉ phép năm,1357
Laptop- Chế độ bảo hiểm- Phụ cấp- Chế độ thưởng- Chăm sóc sức khỏe- Tăng lương- Nghỉ phép năm,1358
Chế độ bảo hiểm- Du Lịch- Xe đưa đón- Đồng phục- Chế độ thưởng- Chăm sóc sức khỏe- Đào tạo- Tăng lương- Nghỉ phép năm- CLB thể thao,1359
Laptop- Chế độ bảo hiểm- Đồng phục- Chế độ thưởng- Đào tạo- Tăng lương- Nghỉ phép năm,1360
Laptop- Chế độ bảo hiểm- Du Lịch- Xe đưa đón- Du lịch nước ngoài- Đồng phục- Chế độ thưởng- Chăm sóc sức khỏe- Đào tạo- Tăng lương- Phụ cấp thâm niên- Nghỉ phép năm,1361
