companyName,companyLogo,company_id
Công ty Cổ Phần Công Nghệ Du Lịch Gotadi,https://images.careerviet.vn/employer_folders/lot2/127572/155x155/155250gotadi_logo.jpg,4349
Công Ty TNHH TM - SX Hồ Nguyễn,https://images.careerviet.vn/employers/78216/155x155/134025logohonguyen.gif,4350
CÔNG TY CỔ PHẦN DỊCH VỤ QUẢN LÝ BẤT ĐỘNG SẢN NHÀ XANH SMG,https://images.careerviet.vn/employer_folders/lot6/322876/155x155/9202578abeff81bb5a3ebfaa4-2.jpg,4351
Medtronic (Given Imaging Vietnam Co. Ltd),https://images.careerviet.vn/employer_folders/lot9/260209/155x155/110519art-logo-tag-v-en-rgb-bl.jpg,4352
CTY CỔ PHẦN NÔNG NGHIỆP BAF VIỆT NAM,https://images.careerviet.vn/employer_folders/lot1/218551/155x155/165345logo.jpg,4353
ARON Consulting Services (Oracle Partner),https://images.careerviet.vn/employer_folders/lot8/152408/155x155/141257logoaron.png,4354
Công ty cổ phần Bếp Hoa Sen Như Khuê,https://images.careerviet.vn/employer_folders/lot4/314104/155x155/165051ichooselugo.png,4355
CÔNG TY TNHH HOÀN VŨ GROUP,https://static.careerviet.vn/themes/kiemviecv32/images/graphics/logo-default.png,4356
CÔNG TY TNHH TM & DV NINA,https://static.careerviet.vn/themes/kiemviecv32/images/graphics/logo-default.png,4357
CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ NINA,https://static.careerviet.vn/themes/kiemviecv32/images/graphics/logo-default.png,4358
CÔNG TY CP STARPOLY,https://static.careerviet.vn/themes/kiemviecv32/images/graphics/logo-default.png,4359
CÔNG TY TNHH SAMSUN VINA,https://images.careerviet.vn/employer_folders/lot2/253762/155x155/154509logo-samsun-vina.png,4360
CÔNG TY TNHH XUẤT NHẬP KHẨU THIÊN KHÁNH,https://images.careerviet.vn/employer_folders/lot0/327890/155x155/174839ranco.png,4361
CÔNG TY TNHH TM DV GTV SEO,https://images.careerviet.vn/employer_folders/lot0/221590/155x155/1049531.png,4362
CÔNG TY TNHH XÂY DỰNG HẰNG ĐẠI,https://static.careerviet.vn/themes/kiemviecv32/images/graphics/logo-default.png,4363
Công Ty CP Đầu Tư Xây Dựng Và Công Nghệ Việt Nhật,https://images.vietnamworks.com/pictureofcompany/30/11126423.png,4364
Công Ty TNHH Texon Vietnam,https://images.vietnamworks.com/pictureofcompany/33/10807035.png,4365
Tp Entertainment,https://images.vietnamworks.com/pictureofcompany/a7/11251959.png,4366
"Ansell Vina Co., Ltd.",https://images.vietnamworks.com/pictureofcompany/35/10772289.png,4367
"Công Ty CP Sx, Thương Mại Và DV Kỹ Thuật Hưng Phát",https://images.vietnamworks.com/pictureofcompany/bc/11076306.png,4368
"Crowe Vietnam Co., Ltd",https://images.vietnamworks.com/pictureofcompany/f5/11213130.png,4369
Công Ty Cổ Phần Sữa TH,https://images.vietnamworks.com/pictureofcompany/e9/10972216.png,4370
Công Ty Cổ Phần Thương Mại AICA HPL,https://images.vietnamworks.com/pictureofcompany/3d/11192202.png,4371
Công Ty TNHH A-Sung International VINA,https://images.vietnamworks.com/pictureofcompany/d4/11334452.jpg,4372
Công Ty TNHH Diebold Nixdorf Việt Nam,https://images.vietnamworks.com/pictureofcompany/21/11125531.png,4373
Công Ty Cổ Phần Chứng Khoán Guotai Junan (Việt Nam),https://images.vietnamworks.com/pictureofcompany/71/11125553.png,4374
Công Ty Cổ Phần Đầu Tư Le Mont,https://images.vietnamworks.com/pictureofcompany/ff/11171430.png,4375
Công Ty Cổ Phần Tổ Chức Hội Nghị Việt Nam,https://images.vietnamworks.com/pictureofcompany/04/10519410.png,4376
Công Ty Cổ Phần Thời Trang Và Đầu Tư Đức Giang,https://images.vietnamworks.com/pictureofcompany/1f/10958039.png,4377
"Pure Group Production & Trading Co.,ltd",https://images.vietnamworks.com/pictureofcompany/71/11234776.png,4378
CÔNG TY CỔ PHẦN BIOMICS VIỆT NAM,https://images.vietnamworks.com/pictureofcompany/9b/11371850.png,4379
Công ty TNHH Target Agriculture Việt Nam,https://images.vietnamworks.com/pictureofcompany/4c/11123696.png,4380
Công Ty Cổ Phần Amavi Giải Pháp Pccc,https://images.vietnamworks.com/pictureofcompany/f1/11304924.png,4381
Secom Vietnam Security Service Joint Stock Company,https://images.vietnamworks.com/pictureofcompany/c7/11126415.png,4382
Công Ty TNHH DP Chemicals Việt Nam,https://images.vietnamworks.com/pictureofcompany/24/10570408.png,4383
Tập Đoàn Phan Vũ,https://images.vietnamworks.com/pictureofcompany/c1/10243639.png,4384
Công Ty Cổ Phần Tập Đoàn Sgo,https://images.vietnamworks.com/pictureofcompany/2b/11080007.png,4385
NOUS By Sun Life - Sun Life Việt Nam,https://images.vietnamworks.com/pictureofcompany/45/11328683.png,4386
"TOSY Robotics Manufacturing Co., Ltd",https://images.vietnamworks.com/pictureofcompany/70/11174647.png,4387
Công Ty TNHH Dart Global Logistics Việt Nam,https://images.vietnamworks.com/pictureofcompany/39/10651278.png,4388
Công Ty Cổ Phần Dịch Vụ HNK,https://images.vietnamworks.com/pictureofcompany/81/10298309.png,4389
Công Ty TNHH Ô Tô Mitsubishi Việt Nam,https://images.vietnamworks.com/pictureofcompany/72/11222583.png,4390
Công Ty TNHH Ayo Biomass,https://images.vietnamworks.com/pictureofcompany/22/11105043.png,4391
Công Ty TNHH Naver Vietnam,https://images.vietnamworks.com/pictureofcompany/43/11047387.png,4392
Công Ty TNHH Takasago Việt Nam,https://images.vietnamworks.com/pictureofcompany/5e/10194144.jpg,4393
Công Ty TNHH Ensign Logistics (Việt Nam),https://images.vietnamworks.com/pictureofcompany/0f/10721194.png,4394
"Atarih Precision (Vietnam)Co.,ltd",https://images.vietnamworks.com/pictureofcompany/22/354582.jpg,4395
Slp Vietnam,https://images.vietnamworks.com/pictureofcompany/ef/11154809.png,4396
Công Ty TNHH Du Lịch Trần Việt (Transviet),https://images.vietnamworks.com/pictureofcompany/49/11134569.png,4397
Công Ty Dây Đồng Việt Nam Cft,https://images.vietnamworks.com/pictureofcompany/9e/10429214.png,4398
Công Ty Cổ Phần Khoáng Sản Công Nghiệp Yên Bái (Ybm),https://images.vietnamworks.com/pictureofcompany/68/11199094.png,4399
Công Ty TNHH Phát Triển Kĩ Thuật Việt Nam(VTD),https://images.vietnamworks.com/pictureofcompany/19/11125453.png,4400
Joy Reap Metal Vietnam,https://images.vietnamworks.com/pictureofcompany/8d/11367700.png,4401
"BDO Consulting Vietnam Co., Ltd.",https://images.vietnamworks.com/pictureofcompany/66/10255932.png,4402
Ngân Hàng Công Nghiệp Hàn Quốc- Chi Nhánh Hà Nội ( IBK Hanoi Branch),https://images.vietnamworks.com/pictureofcompany/87/9950254.jpg,4403
Công Ty CP Đầu Tư Quốc Tế Đông Thành (Osi Holdings),https://images.vietnamworks.com/pictureofcompany/46/11332678.png,4404
Nabati Viet Nam,https://images.vietnamworks.com/pictureofcompany/1b/11120359.png,4405
IIG VIỆT NAM,https://images.vietnamworks.com/pictureofcompany/51/11134843.png,4406
Jazwares LLC - The Representative Officce of Jaz Toys HK Limited In Hanoi City,https://images.vietnamworks.com/pictureofcompany/ad/10907045.png,4407
"Vinataba-Philip Morris Limited, HCMC Branch",https://images.vietnamworks.com/pictureofcompany/a6/10231427.jpg,4408
Viet - Aus Steel Solutions,https://images.vietnamworks.com/pictureofcompany/d4/11327937.png,4409
Công Ty TNHH Nilfisk,https://images.vietnamworks.com/pictureofcompany/78/11285838.png,4410
Công Ty TNHH Tofflon (Việt Nam),https://images.vietnamworks.com/pictureofcompany/4d/11161492.png,4411
Công Ty TNHH Thời Trang Elise,https://images.vietnamworks.com/pictureofcompany/ab/10331916.png,4412
Công Ty TNHH Sản Xuất VSM Nhật Bản,https://images.vietnamworks.com/pictureofcompany/b4/11042728.png,4413
Công Ty TNHH Rich Media,https://images.vietnamworks.com/pictureofcompany/1e/10370975.png,4414
CÔNG TY TNHH XUẤT NHẬP KHẨU SANG TRỌNG,https://images.vietnamworks.com/pictureofcompany/d4/11371897.jpg,4415
Công Ty TNHH MTL Healthpost,https://images.vietnamworks.com/pictureofcompany/d4/11291659.jpg,4416
Công Ty TNHH Jupiter Việt Nam,https://images.vietnamworks.com/pictureofcompany/5a/11162527.png,4417
Chi nhánh Hưng Yên - Công ty Cổ phần Daikin Air Conditioning (Vietnam),https://images.vietnamworks.com/pictureofcompany/7f/10311260.png,4418
Công Ty TNHH Seah M&S Việt Nam,https://images.vietnamworks.com/pictureofcompany/d9/11347015.png,4419
Indorama Ventures Vietnam,https://images.vietnamworks.com/pictureofcompany/d5/11338968.png,4420
Spartronics Vietnam,https://images.vietnamworks.com/pictureofcompany/eb/10962011.png,4421
"O-Well Vietnam Co.,ltd.",https://images.vietnamworks.com/pictureofcompany/7e/10192369.png,4422
Oktava Viet Nam,https://images.vietnamworks.com/pictureofcompany/a5/11248938.png,4423
Vireo,https://images.vietnamworks.com/pictureofcompany/60/11371694.png,4424
Goldwind,https://images.vietnamworks.com/pictureofcompany/0a/11239866.png,4425
Công Ty TNHH Saint-Gobain Việt Nam,https://images.vietnamworks.com/pictureofcompany/94/10269292.png,4426
CÔNG TY TNHH ANIE BEAUTY GLOBAL,,4427
CÔNG TY TNHH TLC VIETNAM,https://images.vietnamworks.com/pictureofcompany/d4/11360628.jpg,4428
Công Ty Cổ Phần Dịch Vụ Vận Tải Biển Hải Vân,https://images.vietnamworks.com/pictureofcompany/41/11123404.png,4429
MCGAAW,https://images.vietnamworks.com/pictureofcompany/d4/11238463.jpg,4430
Công Ty Cổ Phần Bán Lẻ Kỹ Thuật Số FPT,https://images.vietnamworks.com/pictureofcompany/f0/11202498.png,4431
Công Ty Cổ Phần Fair Consulting Việt Nam,https://images.vietnamworks.com/pictureofcompany/7c/7555575.png,4432
Công Ty TNHH Davimin,https://images.vietnamworks.com/pictureofcompany/52/11153187.png,4433
Công Ty Cổ Phần Haplast,https://images.vietnamworks.com/pictureofcompany/2b/11150419.png,4434
SAPP Academy,https://images.vietnamworks.com/pictureofcompany/c0/11233195.png,4435
CÔNG TY CỔ PHẦN CÔNG NGHỆ XÂY DỰNG TÂN THÀNH CÔNG,https://images.vietnamworks.com/pictureofcompany/d4/11371682.jpg,4436
Công ty TNHH Tư vấn Du học và Định cư Nguyệt Quế,https://images.vietnamworks.com/pictureofcompany/ba/11362691.png,4437
Công Ty Cổ Phần Tư Vấn Thiết Kế Pas,https://images.vietnamworks.com/pictureofcompany/e9/10988682.png,4438
CÔNG TY TNHH TƯ VẤN VÀ QUẢN LÝ VĂN LỄ,https://images.vietnamworks.com/pictureofcompany/62/11311689.png,4439
Công Ty TNHH Đào Tạo Và Dịch Vụ Kế Toán Vegas Việt Nam,https://images.vietnamworks.com/pictureofcompany/da/11371596.png,4440
Công Ty Cổ Phần Quản Lý Quỹ PVI,https://images.vietnamworks.com/pictureofcompany/d4/11194986.png,4441
Công ty TNHH dịch vụ kiểm định Global Standard Việt Nam,,4442
Công Ty Cổ Phần Xây Dựng C&b,https://images.vietnamworks.com/pictureofcompany/bf/11362657.png,4443
Công Ty TNHH Phát Triển Thương Mại Trí Đức,,4444
Dale Carnegie Việt Nam,https://images.vietnamworks.com/pictureofcompany/ea/10374972.png,4445
CÔNG TY TNHH JCV CORP,https://images.vietnamworks.com/pictureofcompany/95/11351704.png,4446
Công Ty Công Nghệ & Năng Lượng Tvd,,4447
Công Ty TNHH Xây Dựng Thương Mại Dịch Vụ Hồng Tín,https://images.vietnamworks.com/pictureofcompany/d4/11273541.jpg,4448
CÔNG TY TNHH PROWTECH INTERNATIONAL VINA,https://images.vietnamworks.com/pictureofcompany/d4/11368793.png,4449
Công Ty TNHH Sundat Crop Science,https://images.vietnamworks.com/pictureofcompany/d0/10154960.png,4450
Hoya Glass Disk Vietnam,https://images.vietnamworks.com/pictureofcompany/21/11126544.png,4451
CÔNG TY CỔ PHẦN SMARTCOM VIỆT NAM,https://images.vietnamworks.com/pictureofcompany/3a/11220612.png,4452
"Kansai Felt (Vietnam) Co., Ltd",https://images.vietnamworks.com/pictureofcompany/a6/10502589.png,4453
Công Ty TNHH Topasia Logistics,https://images.vietnamworks.com/pictureofcompany/d4/11323929.png,4454
Công Ty TNHH Phát Triển Deli Việt Nam,https://images.vietnamworks.com/pictureofcompany/60/11262993.png,4455
Công ty TNHH Phát triển Deli Việt Nam,https://images.vietnamworks.com/pictureofcompany/60/11262993.png,4456
Linea Aqua Vietnam Company Limited (Lavn),https://images.vietnamworks.com/pictureofcompany/06/11189081.png,4457
Taixin Printing VINA,https://images.vietnamworks.com/pictureofcompany/b5/10199519.png,4458
Công Ty TNHH Thương Mại Rồng Phương Bắc,https://images.vietnamworks.com/pictureofcompany/4e/11232498.png,4459
Hua Nan Commercial Bank – Ho Chi Minh City Branch,https://images.vietnamworks.com/pictureofcompany/59/2694385.gif,4460
Công Ty Cổ Phần Điện Chiếu Sáng Và Thiết Bị Đô Thị Hồ Gươm,https://images.vietnamworks.com/pictureofcompany/35/10691308.png,4461
Công Ty Cổ Phần Truyền Thông Phú Thái,https://images.vietnamworks.com/pictureofcompany/51/10723636.png,4462
Công Ty Cổ Phần Giáo Dục Thế Hệ Trẻ,,4463
CÔNG TY BẢO HIỂM BIDV HÀ NỘI,https://images.vietnamworks.com/pictureofcompany/d4/11370976.jpg,4464
Công Ty TNHH Yoochang Việt Nam,https://images.vietnamworks.com/pictureofcompany/a4/10863645.png,4465
"The Presentative office of Makalot Industrial Co.,Ltd In Hanoi City",https://images.vietnamworks.com/pictureofcompany/d4/11180499.png,4466
Công Ty Cổ Phần SCI E&C,https://images.vietnamworks.com/pictureofcompany/96/10881230.png,4467
Công Ty Cổ Phần Tập Đoàn Ukg,https://images.vietnamworks.com/pictureofcompany/49/11087220.png,4468
Công Ty TNHH SF Innotek VINA,,4469
Japfa Comfeed Vietnam Ltd,https://images.vietnamworks.com/pictureofcompany/46/1211499.jpg,4470
Công Ty Cổ Phần Kỹ Thuật Và Xây Dựng Intech,https://images.vietnamworks.com/pictureofcompany/92/11300924.png,4471
GREEN DRAGON INTERNATIONAL LOGISTICS CORPORATION,https://images.vietnamworks.com/pictureofcompany/70/10228747.jpg,4472
Công ty TNHH ĐT XD TM DV Đại Long,https://images.vietnamworks.com/pictureofcompany/15/11283442.png,4473
Công Ty Cổ Phần AA Sports,https://images.vietnamworks.com/pictureofcompany/30/11362517.png,4474
Công Ty TNHH Restar Electronics Việt Nam - Chi Nhánh Hà Nội,https://images.vietnamworks.com/pictureofcompany/d4/10989380.jpg,4475
Công Ty TNHH VDP Logistics VINA,,4476
Nhà Máy Hoàng Dương - Công Ty Cổ Phần Dây Và Cáp Điện Thượng Đình (CADI-SUN),,4477
Công Ty TNHH MTV Mỹ Phẩm Hoàng Huy - Zo Skin Health,https://images.vietnamworks.com/pictureofcompany/12/11201749.png,4478
Công Ty Cổ Phần Thương Mại Và Đầu Tư Bắc Cực (Baccuc JSC),https://images.vietnamworks.com/pictureofcompany/82/11284419.png,4479
Công Ty Cổ Phần Bsquare,https://images.vietnamworks.com/pictureofcompany/3a/11362326.png,4480
CÔNG TY TNHH MỘT THÀNH VIÊN BAO BÌ QUỐC TẾ,https://images.vietnamworks.com/pictureofcompany/14/11363010.png,4481
Công Ty Cổ Phần Việt Construction Thăng Long,,4482
Finest Future Vietnam,https://images.vietnamworks.com/pictureofcompany/d4/11233292.jpg,4483
CÔNG TY TNHH SONG CHEON VIỆT NAM,https://images.vietnamworks.com/pictureofcompany/0d/11103431.png,4484
"Amann (Vietnam) Co., Ltd.",https://images.vietnamworks.com/pictureofcompany/c8/11362618.png,4485
Công Ty Cổ Phần Tập Đoàn Hapaco,https://images.vietnamworks.com/pictureofcompany/9d/11192194.png,4486
Công Ty Cổ Phần Stringee,https://images.vietnamworks.com/pictureofcompany/ea/10768156.png,4487
CÔNG TY CỔ PHẦN THIẾT BỊ BITEC VIỆT NAM,https://images.vietnamworks.com/pictureofcompany/7f/11362997.png,4488
Suishing Company Limited,,4489
"Công Ty Cổ Phần Sản Xuất Và Xuất Khẩu Quế Hồi Việt Nam (VINA Samex., JSC)",https://images.vietnamworks.com/pictureofcompany/ea/10704941.png,4490
Công Ty Cổ Phần Xây Dựng Và Thương Mại 299,https://images.vietnamworks.com/pictureofcompany/5c/11323730.png,4491
"TOSY Robotics Manufacturing Co., LTD",https://images.vietnamworks.com/pictureofcompany/70/11174647.png,4492
Mobile Health Singapore In Hanoi,https://images.vietnamworks.com/pictureofcompany/3d/10515901.png,4493
Công ty TNHH Đầu tư Citizen Pathway,https://images.vietnamworks.com/pictureofcompany/03/11163414.png,4494
Asia Chemical Corporation,,4495
"Boustead Projects (Vietnam) Co., Ltd",https://images.vietnamworks.com/pictureofcompany/c7/11296352.png,4496
Công Ty Cổ Phần Đầu Tư & Công Nghệ MCorp,https://images.vietnamworks.com/pictureofcompany/38/11107958.png,4497
Jones Lang LaSalle Vietnam,https://images.vietnamworks.com/pictureofcompany/db/11201653.png,4498
CÔNG TY TNHH GLOBAL POONGIN VINA,https://images.vietnamworks.com/pictureofcompany/d4/11236422.jpg,4499
Công Ty Cổ Phần Truyền Thông GAPIT,https://images.vietnamworks.com/pictureofcompany/fa/10785684.png,4500
Công Ty TNHH Kỹ Thuật Tự Động Etec,https://images.vietnamworks.com/pictureofcompany/52/10166686.png,4501
"Addicon Logistics Management (VN) Co., Ltd.",https://images.vietnamworks.com/pictureofcompany/0e/11229846.png,4502
Công ty CP ĐT và PT y tế An Sinh,https://images.vietnamworks.com/pictureofcompany/73/11358075.png,4503
The Representative Office of Orissa International Pte.ltd In HCMC,https://images.vietnamworks.com/pictureofcompany/8e/10985249.png,4504
Công Ty Cổ Phần Đầu Tư Bất Động Sản Hapulico,,4505
Công Ty TNHH Kiến Trúc NQH,https://images.vietnamworks.com/pictureofcompany/b1/10459092.png,4506
Astreo,https://images.vietnamworks.com/pictureofcompany/71/11371940.png,4507
"Fechii Vietnam Flavors And Fragrances CO., LTD.",https://images.vietnamworks.com/pictureofcompany/71/11371940.png,4508
Posco International Corporation,https://images.vietnamworks.com/pictureofcompany/f1/11294299.png,4509
Công Ty Cổ Phần Kosy,https://images.vietnamworks.com/pictureofcompany/07/11127273.png,4510
Công Ty Cổ Phần Thực Phấm Á Long,https://images.vietnamworks.com/pictureofcompany/89/11227753.png,4511
Lares and Penates,,4512
CÔNG TY TNHH BIOLEE,https://images.vietnamworks.com/pictureofcompany/fe/11091155.png,4513
DU HỌC CATHOLIC MTA,https://images.vietnamworks.com/pictureofcompany/2b/11367461.png,4514
Công Ty TNHH Trương Đoàn,https://images.vietnamworks.com/pictureofcompany/ea/11292378.png,4515
CÔNG TY CỔ PHẦN TƯ VẤN QUỐC TỊCH ETHOS,https://images.vietnamworks.com/pictureofcompany/c1/11360566.png,4516
Công Ty TNHH Iwin Vietnam,https://images.vietnamworks.com/pictureofcompany/d4/11155038.png,4517
SUISHING COMPANY LIMITED,,4518
CÔNG TY TNHH CLICK VINA,https://images.vietnamworks.com/pictureofcompany/df/11190928.png,4519
Asian Agribusiness Consulting,https://images.vietnamworks.com/pictureofcompany/7b/11291462.png,4520
CÔNG TY TNHH PANDAW VIỆT NAM,https://images.vietnamworks.com/pictureofcompany/04/11339905.png,4521
Công Ty TNHH Massimo Zanetti Beverage Việt Nam,https://images.vietnamworks.com/pictureofcompany/ac/11371882.png,4522
"Little Red Ants Vietnam Co.,Ltd",https://images.vietnamworks.com/pictureofcompany/01/10975081.png,4523
